TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"VARITEC R";"23/12/1998";"SIMILAR";109140014;"01/12/2003";"250000182689572";"IMUNOGLOBULINAS";"33348731000181 - BIOTEST FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARITRAT";"07/11/2005";"FITOTER?PICO";117170060;"01/11/2010";"25351006335200503";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"25773037000183 - PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARIVAX";"24/05/2010";"FITOTER?PICO";138410043;"01/05/2025";"25351507647200957";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"02456955000183 - NATULAB LABORAT?RIO S.A";"V?LIDO";"AESCULUS HIPPOCASTANUM L."
"MEDICAMENTO";"VARIZIL";"20/10/2008";"FITOTER?PICO";156650002;"01/10/2028";"25351213043200860";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"05090043000129 - DROXTER INDUSTRIA, COM?RCIO E PARTICIPA??ES LTDA";"V?LIDO";"MELILOTUS OFFICINALIS (L.) PALL."
"MEDICAMENTO";"VARIZIN";"12/11/2007";"FITOTER?PICO";109220205;"01/11/2012";"25351272531200728";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"28643633000137 - H B FARMA LABORAT?RIOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARIZINA";"20/12/1996";"SIMILAR";122830029;"01/11/2003";"2500100860083";"PRODUTOS NATURAIS ASSOCIADOS";"67866665000234 - DM IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARIZOL";"20/10/1989";"SIMILAR";105760056;"01/03/2009";"2599200209629";"ANTIVARICOSOS DE ACAO SISTEMICA";"33379884000196 - LABORATORIO SIMOES LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARMUVE";"20/02/2017";"SIMILAR";102351190;"01/02/2027";"25351048803201661";"VASODILATADORES";"57507378000365 - EMS S/A";"V?LIDO";"CLORIDRATO DE VARDENAFILA"
"MEDICAMENTO";"VAROXRED";"29/04/2019";"SIMILAR";151430043;"01/04/2029";"25351729666201821";"AGENTES ANTITROMB?TICOS";"03978166000175 - DR. REDDYS FARMAC?UTICA DO BRASIL LTDA";"V?LIDO";"RIVAROXABANA"
"MEDICAMENTO";"VARTAZ";"21/10/2013";"SIMILAR";100431091;"01/10/2028";"25351419768201240";"ANTI-HIPERTENSIVOS SIMPLES";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"VALSARTANA"
"MEDICAMENTO";"VARTAZ H";"23/03/2015";"SIMILAR";100431118;"01/03/2020";"25351511360201273";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VARTAZ TRIPLO";"28/09/2015";"SIMILAR";100431162;"01/09/2020";"25351423040201386";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASATIV";"19/11/2007";"SIMILAR";100430989;"01/11/2017";"25351409282200651";"ANTIAGREGANTE PLAQUETARIO + VASODILATADORES";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASATIV";"25/05/2015";"SIMILAR";100431127;"01/05/2020";"25351663771201467";"ANTITROMBOTICO";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASATIV";"03/07/2017";;194270070;"01/05/2020";"25351032927201702";"ANTITROMBOTICO";"14806008000154 - MOMENTA FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCASE";"03/08/1992";"NOVO";101000181;"01/08/2027";"2537000029189";"ANTI-HIPERTENSIVOS";"33009945000123 - PRODUTOS ROCHE QU?MICOS E FARMAC?UTICOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCASE PLUS";"26/02/1996";"NOVO";101000537;"01/02/2016";"250000011999658";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"33009945000123 - PRODUTOS ROCHE QU?MICOS E FARMAC?UTICOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCER";"04/11/1999";"SIMILAR";104971167;"01/11/2029";"250000215499963";"VASODILATADORES";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCLIN";"29/04/2002";"NOVO";100330091;"01/02/2015";"250000190989911";"VASODILATADORES";"61230314000175 - LIBBS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCORD";"26/11/1996";"SIMILAR";104810042;"01/11/2006";"250000116739532";"ANTIANGINOSOS E VASODILATADORES";"48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASCULAT";"31/12/1989";"SIMILAR";10360037;"01/12/2006";"2599200333959";"VASODILATADORES PERIFERICOS";"60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QU?MICA E FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASELINA";"25/07/1996";"SIMILAR";126250017;"01/07/2006";"250000237789689";"PROTECAO, APARENCIA E CICATRIZACAO DA PELE E MUCOSAS";"00394502007157 - LABORAT?RIO FARMAC?UTICO DA MARINHA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASELINA SOLIDA";"18/04/2002";;110360016;"01/04/2010";"250000219049911";"EMOLIENTES E PROTETORES DA PELE E MUCOSAS";"30332829000152 - HEMAFARMA COM. E IND. FARM. LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASEXTEN";"07/05/2001";"NOVO";100430747;"01/05/2006";"253510260290008";"ANTI-HIPERTENSIVOS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"CLORIDRATO DE BARNIDIPINO"
"MEDICAMENTO";"VASICOR";"20/12/1991";"SIMILAR";102010060;"01/07/2012";"2599201687974";"ANTIANGINOSOS E VASODILATADORES";"33036815000180 - QUIMICA HALLER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASICOR";"01/08/2000";"SIMILAR";102010039;"01/03/1996";"2599200971960";"ANTIANGINOSOS E VASODILATADORES";"33036815000180 - QUIMICA HALLER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASIFIL";"03/05/2010";"SIMILAR";105830685;"01/05/2015";"25351466083200921";"VASODILATADORES";"45992062000165 - GERMED FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASIFIL";"18/06/2012";"SIMILAR";126750159;"01/06/2017";"25351807383201010";"VASODILATADORES";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASIFIL";"12/12/2016";"SIMILAR";126750240;"01/12/2026";"25351413434201510";"VASODILATADORES";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"V?LIDO";"CITRATO DE SILDENAFILA"
"MEDICAMENTO";"VASLIP";"24/06/1999";"SIMILAR";109740084;"01/02/2027";"250000132919698";"ANTILIPEMICOS";"49475833000106 - BIOLAB SANUS FARMAC?UTICA LTDA";"V?LIDO";"SINVASTATINA"
"MEDICAMENTO";"VASMEDIL";"29/06/2009";"SIMILAR";105830659;"01/06/2014";"25351050988200864";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"45992062000165 - GERMED FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOCINAR";"27/11/1995";"SIMILAR";102980141;"01/11/2005";"2500100469386";"ANTIANGINOSOS E VASODILATADORES";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASODIPINA";"21/06/2001";"SIMILAR";104650217;"01/08/2013";"250000022339891";"VASODILATADORES CEREBRAIS";"29785870000103 - LABORAT?RIO NEO QU?MICA COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASODIPINA";"24/01/2011";;172870299;"01/08/2013";"25351262425201029";"VASODILATADORES CEREBRAIS";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASODIPINA";"27/02/2012";;155840279;"01/08/2023";"25351538619201161";"VASODILATADORES CEREBRAIS";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOFLUX";"21/06/2001";"SIMILAR";104650322;"01/06/2006";"250000314639712";"NITRITOS NITRATOS E SEMELHANTES";"29785870000103 - LABORAT?RIO NEO QU?MICA COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOGARD";"23/01/2003";"SIMILAR";112130307;"01/01/2023";"25351207111200266";"ANTITROMBOTICO";"53162095000106 - BIOSINT?TICA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOGARD";"21/01/2019";"SIMILAR";105730588;"01/01/2028";"25351689298201871";"ANTITROMBOTICO";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"V?LIDO";"CILOSTAZOL"
"MEDICAMENTO";"VASOJET";"18/08/1999";"SIMILAR";104971166;"01/08/2004";"250000009579981";"ANTI-HIPERTENSIVOS SIMPLES";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOLAT";"31/01/2003";"SIMILAR";138410011;"01/02/2008";"253510073940240";"VASODILATADORES";"02456955000183 - NATULAB LABORAT?RIO S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOLEN";"27/04/2015";"SIMILAR";155890012;"01/04/2025";"25351620118201253";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"04338716000154 - IND?STRIA FARMAC?UTICA MELCON DO BRASIL S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOLEN";"27/09/2021";"SIMILAR";105730783;"01/04/2025";"25351639123202119";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"V?LIDO";"BISSULFATO DE CLOPIDOGREL"
"MEDICAMENTO";"VASOLIS";"08/10/1987";"NOVO";102350306;"01/10/2007";"2500100145482";"ANTICOAGULANTES";"57507378000365 - EMS S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOPRIL";"17/01/2000";"SIMILAR";134890007;"01/01/2010";"250000192449892";"ANTI-HIPERTENSIVOS SIMPLES";"52780962000104 - BIOLAB FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOPRIL";"31/03/2008";"SIMILAR";109740207;"01/01/2025";"25351187251200804";"ANTI-HIPERTENSIVOS SIMPLES";"49475833000106 - BIOLAB SANUS FARMAC?UTICA LTDA";"V?LIDO";"MALEATO DE ENALAPRIL"
"MEDICAMENTO";"VASOPRIL PLUS";"16/05/2000";"SIMILAR";109740110;"01/05/2025";"250000215519913";"ANTI-HIPERTENSIVOS";"49475833000106 - BIOLAB SANUS FARMAC?UTICA LTDA";"V?LIDO";"HIDROCLOROTIAZIDA +  MALEATO DE ENALAPRIL"
"MEDICAMENTO";"VASOSEX";"23/03/2004";"SIMILAR";106240227;"01/03/2009";"253510025750215";"VASODILATADORES";"29333218000140 - IND?STRIA FARMAC?UTICA MILIAN LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOTON";"15/07/1999";"SIMILAR";102700112;"01/07/2014";"2500000105899";"OUTROS ANTIANGINOSOS";"61391769000172 - ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOTON";"02/01/2012";;189000043;"01/07/2014";"25351382360201187";"OUTROS ANTIANGINOSOS";"13382686000174 - ARISTON IND?STRIAS QU?MICAS E FARMAC?UTICAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASOTON";"12/08/2013";"SIMILAR";116370113;"01/07/2029";"25351325056201384";"OUTROS ANTIANGINOSOS";"58430828000160 - BLAU FARMAC?UTICA S.A.";"V?LIDO";"CLORIDRATO DE VERAPAMIL"
"MEDICAMENTO";"VASOVIRIL";"10/11/2000";"SIMILAR";117170037;"01/11/2010";"250000552349983";"BLOQUEADOR NEUROMUSCULAR";"25773037000183 - PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAST";"04/02/2013";"SIMILAR";100431074;"01/02/2028";"25351010009201118";"ANTILIPEMICOS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"ATORVASTATINA C?LCICA"
"MEDICAMENTO";"VASTALIA";"09/08/2010";"SIMILAR";135690575;"01/08/2015";"25351487041200813";"ANTILIPEMICOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASTAREL";"02/02/1999";"NOVO";112780055;"01/02/2029";"250000133309818";"ANTIANGINOSOS E VASODILATADORES";"42374207000176 - LABORAT?RIOS SERVIER DO BRASIL LTDA";"V?LIDO";"DICLORIDRATO DE TRIMETAZIDINA"
"MEDICAMENTO";"VASTATIL";"21/10/2002";"SIMILAR";115600118;"01/10/2012";"25351162536200239";"ANTILIPEMICOS";"17562075000169 - CIFARMA CIENT?FICA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASTATIL";"16/11/2010";;177940013;"01/10/2012";"25351577190201027";"ANTILIPEMICOS";"09545589000188 - MABRA FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VASTIGMA";"26/09/2011";"SIMILAR";135690644;"01/09/2026";"25351751640200985";"OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO";"00923140000131 - EMS SIGMA PHARMA LTDA";"V?LIDO";"HEMITARTARATO DE RIVASTIGMINA"
"MEDICAMENTO";"VATE";"16/12/1991";"SIMILAR";101910071;"01/12/2011";"2599100042370";"ANTICONVULSIVANTES";"61517397000188 - THERASKIN FARMACEUTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAXIGRIP";"19/07/2010";;113001095;"01/08/2019";"25351296215200822";"VACINAS";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAXIGRIP";"10/06/2019";"BIOL?GICO";183260340;"01/08/2029";"25351189747201967";"VACINAS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAXIGRIP TETRA";"03/09/2018";"BIOL?GICO";113001201;"01/09/2023";"25351581500201602";"VACINAS + VACINAS CONTRA A GRIPE";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAXIGRIP TETRA";"10/06/2019";"BIOL?GICO";183260341;"01/09/2028";"25351189723201916";"VACINAS + VACINAS CONTRA A GRIPE";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"V?LIDO";"CEPA INFLUENZA TIPO B +  CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2) +  CEPA INFLUENZA TIPO B"
"MEDICAMENTO";"VAXZEVRIA";"12/03/2021";"BIOL?GICO";116180284;"01/03/2024";"25351993005202153";"VACINAS";"60318797000100 - ASTRAZENECA DO BRASIL LTDA";"V?LIDO";"VACINA COVID-19 (RECOMBINANTE)"
"MEDICAMENTO";"VAZIDIN";"01/02/2016";"SIMILAR";141070113;"01/02/2026";"25351572929201571";"ANTIANGINOSOS E VASODILATADORES";"02501297000102 - PHARLAB IND?STRIA FARMAC?UTICA S.A.";"V?LIDO";"DICLORIDRATO DE TRIMETAZIDINA"
"MEDICAMENTO";"VAZTMED";"26/07/2021";"SIMILAR";143810273;"01/07/2031";"25351541117201916";"ANTILIPEMICOS";"02814497000107 - CIMED INDUSTRIA S.A";"V?LIDO";"ATORVASTATINA C?LCICA"
"MEDICAMENTO";"VAZTTORIN";"23/05/2016";"SIMILAR";143810185;"01/05/2026";"25351679579201287";"ANTILIPEMICOS";"02814497000107 - CIMED INDUSTRIA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAZY";"28/05/2003";"SIMILAR";105830276;"01/05/2013";"25351007283200312";"ANOREXICOS SIMPLES";"45992062000165 - GERMED FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAZY";"21/03/2011";;135690625;"01/05/2018";"25351671781201071";"ANOREXICOS SIMPLES";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VAZY";"21/11/2016";"SIMILAR";135690688;"01/11/2026";"25351382198201574";"ANOREXICOS SIMPLES";"00923140000131 - EMS SIGMA PHARMA LTDA";"V?LIDO";"CLORIDRATO DE SIBUTRAMINA MONOIDRATADO"
"MEDICAMENTO";"VEAC";"06/03/2017";"SIMILAR";100431204;"01/03/2027";"25351413724201636";"ANTIMICOTICOS SISTEMICOS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"VORICONAZOL"
"MEDICAMENTO";"VEAC";"20/08/2018";"SIMILAR";100431252;"01/08/2028";"25351240690201654";"ANTIMICOTICOS SISTEMICOS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"VORICONAZOL"
"MEDICAMENTO";"VECASTEN";"09/12/2002";"FITOTER?PICO";101550228;"01/12/2027";"25351168662200205";"ANTIVARICOSOS DE ACAO SISTEMICA";"60726692000181 - MARJAN IND?STRIA E COM?RCIO LTDA";"V?LIDO";"MELILOTUS OFFICINALIS (L.) PALL."
"MEDICAMENTO";"VECLESA";"26/11/2012";"SIMILAR";113001133;"01/11/2017";"25351811941201038";"ANTICONCEPCIONAIS";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VECTARION";"25/07/1988";"NOVO";112780001;"01/07/2018";"2500101310683";"ESTIMULANTES RESPIRATORIOS";"42374207000176 - LABORAT?RIOS SERVIER DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VECTAVIR";"25/10/2002";"SIMILAR";100680891;"01/10/2007";"253510209470151";"ANTIVIROTICOS";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VECTIBIX";"16/11/2010";"BIOL?GICO";100930271;"01/11/2015";"25351050613200931";"ANTINEOPLASICO";"33060740000172 - MANTECORP IND?STRIA QU?MICA E FARMAC?UTICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VECTIBIX";"16/09/2013";"BIOL?GICO";106460196;"01/09/2018";"25351778875201111";"ANTINEOPLASICO";"61282661000141 - LABORAT?RIO QU?MICO FARMAC?UTICO BERGAMO LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VECTIBIX";"20/04/2015";"BIOL?GICO";102440002;"01/04/2030";"25351137296201526";"ANTINEOPLASICO";"18774815000193 - AMGEN BIOTECNOLOGIA DO BRASIL LTDA.";"V?LIDO";"PANITUMUMABE"
"MEDICAMENTO";"VECURON";"08/07/2002";"SIMILAR";102980305;"01/07/2027";"253510166960119";"BLOQUEADOR NEUROMUSCULAR";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"V?LIDO";"BROMETO DE VECUR?NIO"
"MEDICAMENTO";"VEEPI";"04/10/2021";"SIMILAR";105250091;"01/10/2031";"25351689752202190";"ANTICONVULSIVANTES";"33078528000132 - TORRENT DO BRASIL LTDA";"V?LIDO";"LEVETIRACETAM"
"MEDICAMENTO";"VEERE";"08/06/2020";"ESPEC?FICO";146820090;"01/06/2030";"25351412383201843";"ANTIVARICOSOS DE ACAO SISTEMICA";"05035244000123 - SUN FARMAC?UTICA DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VEERE";"14/09/2020";"ESPEC?FICO";123520274;"01/06/2030";"25351661014202005";"ANTIVARICOSOS DE ACAO SISTEMICA";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"V?LIDO";"DIOSMINA +  HESPERIDINA"
"MEDICAMENTO";"VEKLURY?";"12/03/2021";"NOVO";109290011;"01/03/2024";"25351780284202014";"ANTIVIROTICOS";"15670288000189 - GILEAD SCIENCES FARMACEUTICA DO BRASIL LTDA";"V?LIDO";"RENDESIVIR"
"MEDICAMENTO";"VELAMOX";"03/01/1996";"SIMILAR";105830150;"01/12/2015";"250000093639511";"ANTIBIOTICOS SISTEMICOS SIMPLES";"45992062000165 - GERMED FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VELAMOX";"21/03/2011";;135690623;"01/01/2021";"25351656800201028";"ANTIBIOTICOS SISTEMICOS SIMPLES";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VELAMOX";"02/05/2017";"SIMILAR";135690721;"01/05/2027";"25351150964201703";"PENICILINA DE AMPLO ESPECTRO";"00923140000131 - EMS SIGMA PHARMA LTDA";"V?LIDO";"AMOXICILINA TRI-HIDRATADA"
"MEDICAMENTO";"VELAMOX BD";"02/05/2017";"SIMILAR";135690720;"01/05/2027";"25351150963201751";"PENICILINA DE AMPLO ESPECTRO";"00923140000131 - EMS SIGMA PHARMA LTDA";"V?LIDO";"AMOXICILINA TRI-HIDRATADA"
"MEDICAMENTO";"VELAMOX BD";"02/05/2017";"SIMILAR";135690722;"01/05/2027";"25351150965201740";"PENICILINA DE AMPLO ESPECTRO";"00923140000131 - EMS SIGMA PHARMA LTDA";"V?LIDO";"AMOXICILINA TRI-HIDRATADA"
"MEDICAMENTO";"VELBAN";"01/12/2000";"SIMILAR";127480002;"01/11/2005";"250000012719926";"ANTINEOPLASICOS CITOTOXICOS";"38909503000157 - OPEM REPRESENTA??O IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VELBAN";"15/08/2005";;155620015;"01/08/2015";"25351006801200461";"ANTINEOPLASICO";"05439635000103 - ANTIBI?TICOS DO BRASIL LTDA";"V?LIDO";"SULFATO DE VIMBLASTINA"
"MEDICAMENTO";"VELCADE";"07/01/2005";"NOVO";112363373;"01/01/2025";"25351084715200490";"ANTINEOPLASICOS CITOTOXICOS";"51780468000187 - JANSSEN-CILAG FARMAC?UTICA LTDA";"V?LIDO";"BORTEZOMIBE"
"MEDICAMENTO";"VELENAXOL";"02/05/2016";"SIMILAR";100470588;"01/05/2026";"25351057101201598";"ANTIMICOTICO";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"VORICONAZOL"
"MEDICAMENTO";"VELENAXOL";"08/08/2016";"SIMILAR";100470596;"01/08/2026";"25351423181201386";"ANTIMICOTICOS SISTEMICOS";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"VORICONAZOL"
"MEDICAMENTO";"VELIJA";"24/09/2012";"SIMILAR";100330167;"01/09/2027";"25351454254201174";"ANTIDEPRESSIVOS";"61230314000175 - LIBBS FARMAC?UTICA LTDA";"V?LIDO";"CLORIDRATO DE DULOXETINA"
"MEDICAMENTO";"VELITRON";"03/02/2020";"SIMILAR";154230304;"01/02/2025";"25351405961201286";"ANTI-HIPERTENSIVOS SIMPLES";"03485572000104 - GEOLAB IND?STRIA FARMAC?UTICA S/A";"V?LIDO";"VALSARTANA"
"MEDICAMENTO";"VELLANA";"10/09/2018";"SIMILAR";102980472;"01/09/2028";"25351344732201897";"ANTIDEPRESSIVOS";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"V?LIDO";"SUCCINATO DE DESVENLAFAXINA MONOIDRATADO"
"MEDICAMENTO";"VELUNID";"05/09/2016";"ESPEC?FICO";178170829;"01/09/2026";"25351177474201665";"ANTIVARICOSOS DE ACAO SISTEMICA";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"DIOSMINA +  FLAVON?IDES EXPRESSOS EM HESPERIDINA"
"MEDICAMENTO";"VELZOMIB";"14/12/2015";"SIMILAR";100470576;"01/12/2020";"25351016885201346";"ANTINEOPLASICO";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENAESCULUS";"15/01/2003";"FITOTER?PICO";127580028;"01/01/2018";"25351168989200279";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"56930811000146 - LABORAT?RIO FARMAC?UTICO CARESSE LTDA ME";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENAFLON";"29/10/1999";"ESPEC?FICO";103700267;"01/10/2029";"250000098129928";"ANTIVARICOSOS DE ACAO SISTEMICA";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"V?LIDO";"DIOSMINA +  FLAVON?IDES EXPRESSOS EM HESPERIDINA"
"MEDICAMENTO";"VENAFORT";"22/07/2002";"FITOTER?PICO";103700376;"01/07/2007";"253510065940201";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENALAPRIL";"18/04/2002";"SIMILAR";146820006;"01/04/2012";"253510278020126";"ANTI-HIPERTENSIVOS";"05035244000123 - SUN FARMAC?UTICA DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENALOT";"29/05/2002";"ESPEC?FICO";106390117;"01/10/2029";"2599201533272";"ANTIVARICOSOS DE ACAO SISTEMICA";"60397775000174 - TAKEDA PHARMA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENALOT";"07/06/2021";"ESPEC?FICO";178170913;"01/10/2029";"25351109962202115";"ANTIVARICOSOS DE ACAO SISTEMICA";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"CUMARINA +  TROXERRUTINA"
"MEDICAMENTO";"VENALOT H";"30/10/1989";"NOVO";106390118;"01/03/2020";"2599100218480";"ANTIVARICOSOS TOPICOS";"60397775000174 - TAKEDA PHARMA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"VENASTAT";"30/11/2000";"SIMILAR";103670130;"01/11/2005";"250000288079913";"ANTIVARICOSOS DE ACAO SISTEMICA + FITOTERAPICO SIMPLES";"60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QU?MICA E FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
